sample_path,grade_p_0,grade_p_1,grade_p_2,grade_p_3,grade_p_4,sample_label
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_120_1443_737_80.jpg,1.0,8.793839e-11,1.4447334e-09,1.316253e-09,1.5170256e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_121_1479_1851_100.jpg,1.0,5.1314463e-11,1.4288982e-10,2.54856e-10,2.6505746e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_122_1474_3606_72.jpg,1.0,4.621516e-09,4.8989595e-09,2.0806594e-08,4.5082828e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_123_1479_2716_75.jpg,1.0,4.7097664e-12,3.5519483e-11,8.6950364e-11,2.1082907e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_124_1500_2862_80.jpg,1.0,4.344565e-11,1.0168678e-08,1.3769785e-10,8.5437124e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_125_1490_3091_64.jpg,1.0,2.0533127e-10,3.0540733e-11,1.5953165e-10,3.9189842e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_126_1501_3305_80.jpg,1.0,7.1332e-11,1.8854993e-09,3.4972973e-09,1.5307796e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_127_1547_2221_74.jpg,1.0,1.7484436e-10,4.905483e-10,2.4683217e-10,8.925787e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_128_1558_57_63.jpg,1.0,5.2931295e-09,1.789284e-08,2.5643496e-09,1.0793345e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_129_1589_1270_72.jpg,0.9999999,2.980816e-08,1.2118167e-07,4.248276e-09,1.712996e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_12_158_662_70.jpg,1.0,3.8088007e-08,7.9337487e-10,5.133407e-10,5.416307e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_130_1622_1152_60.jpg,0.9999509,4.882908e-05,1.5318649e-07,7.2992368e-09,6.939101e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_131_1640_3002_85.jpg,1.0,9.067316e-10,2.5088867e-09,7.553132e-09,1.6793289e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_132_1649_2392_65.jpg,1.0,6.3818378e-12,6.76065e-12,3.5146535e-11,2.0168114e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_133_1645_2493_49.jpg,1.0,2.131044e-09,1.4228572e-11,1.7664348e-09,3.830774e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_134_1681_3976_54.jpg,0.999997,2.9874698e-06,3.2721141e-09,7.772086e-10,1.8121482e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_135_1723_475_92.jpg,1.0,3.0186376e-10,5.148225e-09,2.5551537e-11,2.4283129e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_136_1725_201_94.jpg,1.0,6.054437e-10,1.4710137e-08,1.152925e-10,9.719006e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_137_1721_1305_69.jpg,1.0,3.1406533e-10,1.563804e-10,1.9638369e-11,2.3076858e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_138_1728_1840_78.jpg,1.0,1.7714205e-10,2.4637636e-10,4.6698634e-08,3.5928958e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_139_1771_38_87.jpg,1.0,1.815049e-09,4.4798675e-08,6.6009647e-09,2.9013046e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_13_168_3763_92.jpg,1.0,4.2961323e-09,1.4737925e-10,8.72541e-10,5.381781e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_140_1754_2788_82.jpg,1.0,3.76811e-09,8.466742e-09,1.5920466e-09,4.9961164e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_141_1769_3269_73.jpg,1.0,1.685678e-10,3.5685463e-10,2.164343e-09,1.5538564e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_142_1774_1051_82.jpg,0.9999995,2.5044108e-07,1.1536807e-07,3.753339e-09,1.5795949e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_143_1773_3393_62.jpg,0.99999845,5.52839e-07,5.839322e-07,1.9208444e-07,6.665278e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_144_1777_3899_58.jpg,1.0,5.1246243e-09,5.4942504e-09,9.962094e-09,3.1953866e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_145_1788_1239_62.jpg,1.0,2.326178e-08,2.3999155e-10,2.9431076e-11,5.5212727e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_146_1844_2058_80.jpg,0.9999981,4.9479528e-08,1.6782465e-08,6.800157e-09,1.8806031e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_147_1843_3827_79.jpg,1.0,1.0719727e-10,2.4342786e-11,2.5014552e-10,3.557189e-11,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_148_1854_3614_79.jpg,0.9999999,1.0770317e-08,8.072567e-09,6.074581e-08,3.979456e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_149_1867_2402_76.jpg,1.0,2.3104604e-10,3.10401e-10,3.3031602e-11,1.1887205e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_14_190_2850_98.jpg,1.0,1.1037775e-10,9.961647e-11,4.5687606e-10,5.922825e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_150_1873_2201_67.jpg,0.9999999,6.790154e-08,6.908494e-09,5.639557e-10,2.2239812e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_151_1866_3994_72.jpg,1.0,1.8967956e-10,6.186082e-11,9.618325e-11,1.2879514e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_152_1868_1696_71.jpg,1.0,1.7155088e-10,3.6133926e-11,9.952645e-11,1.4650425e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_153_1880_1503_71.jpg,1.0,1.5105708e-10,2.042084e-10,1.033196e-09,8.033446e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_154_1895_3196_71.jpg,1.0,2.80545e-09,5.9863354e-09,4.0892287e-10,2.217196e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_155_1903_1888_76.jpg,1.0,9.234587e-11,1.3624497e-11,1.3050959e-09,2.973512e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_156_1909_1410_73.jpg,1.0,7.664858e-11,1.4946047e-10,1.1860067e-10,4.3863155e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_157_1922_3744_63.jpg,0.9999981,1.294644e-06,1.323473e-09,3.6593754e-08,5.7736406e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_158_1920_3036_74.jpg,1.0,2.713721e-09,2.0469584e-10,2.328916e-09,3.2402216e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_159_1938_2812_75.jpg,1.0,1.8042291e-08,6.8264203e-09,3.6527993e-08,1.874735e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_15_193_2457_74.jpg,0.9999999,7.411864e-08,4.5209012e-10,1.0604223e-09,1.900774e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_160_1968_143_93.jpg,0.99999964,3.6927133e-08,1.3574581e-08,1.5881215e-09,3.806401e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_161_1969_3270_82.jpg,1.0,1.5799073e-09,6.9097075e-09,3.4363192e-09,3.384974e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_162_1977_880_60.jpg,0.9999914,5.076229e-06,1.5962124e-07,4.3479744e-08,3.3500928e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_163_2008_246_99.jpg,1.0,7.221866e-12,7.3554926e-11,1.820606e-10,8.3688156e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_164_2001_1427_69.jpg,1.0,7.29103e-11,1.2119665e-10,3.1949704e-10,2.1257797e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_165_2026_80_58.jpg,0.99999297,6.1605565e-06,2.4256596e-07,1.4502672e-07,4.674721e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_166_2025_1024_74.jpg,0.99999905,9.185248e-08,8.16677e-08,1.9194584e-08,6.7388845e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_167_2029_2002_81.jpg,0.99999976,6.777421e-08,7.208805e-08,9.666535e-09,5.3080305e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_168_2033_619_86.jpg,1.0,2.8777558e-11,3.8039616e-10,1.1355832e-10,2.1013882e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_169_2029_3434_79.jpg,1.0,5.766715e-10,6.5947947e-10,2.2159963e-11,2.1326044e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_16_246_3921_60.jpg,0.9998741,0.00011701679,4.5637748e-08,6.0523653e-06,2.782576e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_170_2070_1509_76.jpg,1.0,6.523594e-11,1.8813671e-10,2.551449e-10,6.9525236e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_171_2083_2310_82.jpg,0.9999982,1.597325e-06,3.178084e-08,1.7256062e-07,6.3811335e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_172_2091_857_88.jpg,1.0,1.275418e-09,3.7966477e-10,1.06403435e-10,4.3603756e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_173_2095_3125_72.jpg,1.0,2.4589142e-10,4.5627148e-11,8.0299184e-10,4.9280118e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_174_2113_3800_74.jpg,1.0,3.1211214e-09,5.8088295e-10,1.3918826e-09,3.3029824e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_175_2121_1881_72.jpg,0.99997866,2.6778146e-06,1.5879263e-07,1.9092404e-07,1.8313438e-05,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_176_2140_2465_92.jpg,1.0,1.289527e-09,9.275288e-12,9.288412e-11,1.5008388e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_177_2116_963_61.jpg,0.99999404,4.673289e-06,2.4233582e-08,1.8575048e-07,1.0168687e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_178_2133_2172_76.jpg,1.0,1.6230358e-12,1.355655e-12,3.6468537e-12,4.021188e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_179_2132_270_64.jpg,1.0,1.1485813e-10,1.8123705e-10,2.8678436e-11,1.8857833e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_17_250_465_76.jpg,1.0,1.9110535e-09,3.7066001e-09,1.8847477e-09,4.332769e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_180_2151_3063_59.jpg,0.999997,1.8853221e-06,6.9522677e-09,2.3059785e-08,1.108569e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_181_2197_3844_80.jpg,1.0,1.04821554e-10,3.966916e-11,3.677641e-10,2.7617433e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_182_2197_3308_78.jpg,0.9999993,1.1145523e-08,1.1753973e-09,2.7369197e-08,6.7489964e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_183_2222_2293_83.jpg,1.0,1.7973604e-11,1.7056426e-10,2.235803e-10,2.1947467e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_184_2229_182_56.jpg,0.99992645,6.755962e-05,3.0185742e-08,2.5582698e-09,5.903485e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_185_2242_3727_81.jpg,0.9999999,9.745446e-11,4.945287e-10,8.707911e-08,6.5866765e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_186_2248_510_69.jpg,0.9999976,2.3331734e-06,2.1410992e-08,8.239977e-10,2.843158e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_187_2268_2601_70.jpg,0.9999999,1.06653255e-08,1.3759657e-09,9.1837565e-10,1.206793e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_188_2281_1638_56.jpg,1.0,3.3071668e-09,4.9530144e-08,1.1223181e-08,1.6654278e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_189_2328_689_92.jpg,0.9999989,1.4375119e-08,2.3166415e-09,1.721967e-08,1.1002809e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_18_247_3433_69.jpg,0.9995515,0.00044490813,7.002475e-08,1.3013228e-08,3.3988356e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_190_2305_1795_59.jpg,0.99999976,5.5750604e-08,9.489662e-09,3.623705e-10,2.5786392e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_191_2337_3751_83.jpg,1.0,1.0273915e-08,5.1852593e-09,1.3769896e-09,2.195401e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_192_2341_3267_80.jpg,1.0,1.5252398e-11,4.4644494e-10,1.5398326e-10,1.630202e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_193_2346_1709_67.jpg,1.0,1.8593795e-08,1.454169e-09,1.8343498e-10,2.681278e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_194_2363_915_76.jpg,1.0,1.7536854e-12,2.4420821e-11,3.6409567e-10,1.2498756e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_195_2368_461_78.jpg,0.9996118,0.00017628039,1.602854e-05,1.0881365e-06,0.00019481633,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_196_2375_1042_80.jpg,1.0,2.1880174e-10,1.1320955e-09,2.167495e-09,5.7415817e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_197_2380_2564_76.jpg,1.0,9.2146346e-11,1.0347243e-09,1.101969e-09,2.0829056e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_198_2430_216_97.jpg,1.0,5.8434364e-09,2.1388624e-09,1.4321724e-10,4.6458117e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_199_2487_365_122.jpg,0.99999964,1.8477897e-08,2.553453e-07,1.18256565e-07,2.864075e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_19_278_1116_72.jpg,0.9999999,1.2635443e-08,3.6096093e-08,1.2427927e-08,6.361385e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_1_75_2659_58.jpg,0.9999999,1.10439814e-07,3.6161536e-09,2.2941707e-08,6.7157804e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_200_2488_1237_74.jpg,1.0,1.8861719e-09,5.3409027e-10,1.3362683e-11,5.126939e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_201_2472_1002_49.jpg,0.9999994,6.039723e-08,2.128444e-08,1.5397003e-09,4.747924e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_202_2496_2765_81.jpg,1.0,9.004058e-12,2.5628314e-11,3.1139945e-11,1.047155e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_203_2499_528_73.jpg,0.9999999,1.1044356e-08,1.135248e-09,2.7824232e-09,7.012287e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_204_2539_74_96.jpg,1.0,1.7637793e-08,2.3835774e-08,2.26446e-09,1.4042268e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_205_2516_3436_76.jpg,1.0,3.8657653e-11,7.3732535e-13,1.2229873e-10,3.5352776e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_206_2545_3821_77.jpg,0.9999999,8.8343635e-09,2.1225373e-09,2.37644e-09,8.701071e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_207_2580_918_97.jpg,1.0,1.5935686e-09,2.7287172e-08,2.437036e-09,1.1453251e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_208_2556_1538_67.jpg,1.0,1.2226014e-08,8.487191e-10,9.922929e-10,1.4971285e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_209_2567_2083_78.jpg,1.0,2.3349225e-11,7.4066524e-11,2.0877651e-10,4.1331719e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_20_301_2118_92.jpg,1.0,2.8064884e-09,1.3406454e-09,2.1798884e-08,3.5457873e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_210_2586_3137_120.jpg,1.0,3.1390677e-09,2.1272927e-08,6.8010904e-09,4.2763666e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_211_2571_765_55.jpg,1.0,2.4021805e-08,2.1510676e-08,1.5036525e-09,1.6832796e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_212_2582_1300_76.jpg,0.9999988,3.445571e-08,1.3110987e-07,5.2996015e-08,1.0913675e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_213_2582_3349_66.jpg,0.9999995,8.065012e-08,1.2343439e-07,1.1171981e-08,2.7821196e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_214_2601_1759_73.jpg,1.0,1.2501945e-11,1.3909125e-11,5.181863e-11,4.0921466e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.49.jpg\grade_0_49_215_2622_136_85.jpg,1.0,1.2184367e-08,2.3630522e-09,3.547226e-09,2.2015957e-08,0
