sample_path,grade_p_0,grade_p_1,grade_p_2,grade_p_3,grade_p_4,sample_label
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_120_870_3035_71.jpg,6.524832e-09,2.25145e-08,3.6143074e-08,0.99998844,1.15024595e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_121_892_887_65.jpg,2.5628e-07,1.6308804e-05,1.9486615e-06,0.9999734,8.075761e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_122_894_3493_82.jpg,2.8042325e-07,2.4007636e-07,3.546759e-07,0.99988735,0.000111786794,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_123_942_2369_91.jpg,3.347695e-08,1.3189023e-07,6.839243e-08,0.9999994,3.7245385e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_124_944_1520_107.jpg,4.271449e-08,3.5500488e-08,1.6889421e-08,0.9999995,3.0595965e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_125_911_2667_78.jpg,7.50894e-08,8.255571e-07,9.9910274e-08,0.99999285,6.1450532e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_126_925_184_113.jpg,8.348899e-09,9.9361685e-08,6.33619e-07,0.99999917,1.0046431e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_127_939_3691_71.jpg,2.111383e-09,1.7573607e-08,1.4458741e-08,0.99999905,9.611422e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_128_938_969_62.jpg,4.116105e-07,5.468288e-06,1.4568706e-06,0.99998915,3.4224106e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_129_960_4000_81.jpg,2.1278174e-08,1.13913625e-08,4.6552678e-10,0.9999949,5.087321e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_12_141_2914_67.jpg,1.8772568e-07,1.0472614e-06,1.2526646e-06,0.9999876,9.864469e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_130_952_2751_69.jpg,3.3863334e-06,9.589585e-06,2.3274217e-06,0.9988329,0.0011517679,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_131_1000_3881_118.jpg,1.7810926e-06,6.21746e-06,6.4880815e-06,0.999642,0.00034349028,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_132_965_2083_75.jpg,2.967263e-06,1.731941e-07,4.5741423e-08,0.999803,0.00019384679,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_133_969_1078_76.jpg,4.3219757e-08,1.3384803e-07,4.9433417e-08,0.9999945,5.3041954e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_134_979_1966_77.jpg,3.935607e-07,2.2860927e-06,3.4578343e-06,0.99997246,2.139875e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_135_1028_3327_83.jpg,8.138433e-07,6.168662e-05,3.0930423e-05,0.9998872,1.9312361e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_136_991_1231_73.jpg,2.7295253e-09,3.455582e-08,9.497279e-09,0.99999523,4.824874e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_137_1017_2586_76.jpg,2.8403727e-08,3.4175332e-07,8.020113e-08,0.99999785,1.7140728e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_138_998_3255_66.jpg,1.6185804e-09,5.617917e-09,8.942013e-09,1.0,4.16723e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_139_996_403_53.jpg,4.657008e-09,3.256299e-08,5.7402594e-09,1.0,5.889214e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_13_181_1981_110.jpg,1.642736e-07,3.0945426e-07,2.2080567e-07,0.9999783,2.0973459e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_140_998_3487_56.jpg,2.2853608e-09,2.0375853e-07,5.2486934e-07,0.99999034,8.930342e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_141_1009_104_60.jpg,3.07011e-06,1.5152256e-06,2.5575213e-07,0.99992657,6.850571e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_142_1038_1894_79.jpg,3.216429e-05,1.649121e-06,1.1262675e-06,0.9979254,0.0020395948,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_143_1061_1160_88.jpg,2.0414725e-10,3.0668486e-09,1.4455466e-09,1.0,3.810094e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_144_1056_3802_68.jpg,1.7355923e-09,5.0378177e-09,3.69167e-09,0.9999999,1.6273624e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_145_1078_1466_83.jpg,3.9381376e-07,8.722502e-06,3.010111e-05,0.99993825,2.2511926e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_146_1073_2992_80.jpg,1.4988926e-08,6.881423e-07,6.51191e-08,0.9999912,8.125045e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_147_1118_191_95.jpg,8.387699e-08,1.3727382e-07,2.365918e-08,0.9999889,1.0884739e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_148_1078_2013_72.jpg,9.810038e-06,3.908407e-07,1.3227286e-07,0.9996892,0.00030044076,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_149_1083_1595_69.jpg,9.8616084e-08,6.1551973e-06,5.9893966e-07,0.99998,1.3283249e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_14_171_1172_81.jpg,1.9607667e-07,6.344299e-07,8.0578594e-08,0.9999974,1.6745555e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_150_1130_1386_102.jpg,1.958559e-07,2.2616491e-06,6.5432623e-06,0.9999647,2.6233023e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_151_1113_996_104.jpg,2.3502635e-09,6.335879e-09,1.2216198e-08,0.9999807,1.9319565e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_152_1099_2424_74.jpg,2.5132303e-07,8.753806e-06,2.023119e-07,0.9999893,1.4950723e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_153_1098_2902_75.jpg,1.3698555e-06,3.6027282e-05,4.9869647e-07,0.9998765,8.5549495e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_154_1114_2121_74.jpg,4.3597858e-08,3.0281043e-07,4.90664e-07,0.99997294,2.618872e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_155_1154_3621_77.jpg,3.4035903e-08,2.9468601e-06,1.0198081e-06,0.9999852,1.0761018e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_156_1132_2743_98.jpg,8.88825e-08,1.8704017e-05,2.551725e-07,0.9999236,5.737846e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_157_1119_879_63.jpg,1.8208368e-07,9.727897e-08,2.2273848e-06,0.9999603,3.7200978e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_158_1156_3109_86.jpg,3.7729846e-09,5.571328e-08,3.578049e-08,0.9998946,0.00010524764,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_159_1128_2524_52.jpg,3.007646e-06,2.5925317e-05,3.6475528e-06,0.99977857,0.00018885973,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_15_161_2113_63.jpg,1.445121e-07,2.390048e-07,3.137605e-07,0.99998677,1.2520861e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_160_1155_396_120.jpg,1.4992647e-08,5.0868476e-08,6.9461454e-09,0.99999344,6.4000515e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_161_1140_3808_75.jpg,1.7233676e-08,4.617681e-09,4.5088977e-09,0.9999995,4.3235704e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_162_1214_859_164.jpg,1.1463649e-08,2.8537482e-07,2.3031623e-08,0.9999976,1.99134e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_163_1149_3412_60.jpg,2.083821e-08,6.8300744e-07,3.9169112e-07,0.9999925,6.4142396e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_164_1159_3998_81.jpg,2.2856175e-07,1.8793652e-06,2.0374828e-06,0.9994056,0.00059026,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_165_1158_2032_67.jpg,2.095195e-06,1.5838274e-06,2.767763e-06,0.99998176,1.1773918e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_166_1157_2214_76.jpg,4.0425877e-07,1.1618107e-07,7.10542e-08,0.999894,0.00010539815,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_167_1175_1255_72.jpg,8.09885e-08,8.328282e-06,5.0645485e-07,0.9999789,1.2197976e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_168_1162_3204_65.jpg,1.554926e-06,1.062403e-06,1.5756063e-06,0.99998856,7.2257526e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_169_1205_2390_92.jpg,1.993568e-08,1.0616049e-08,6.4814207e-09,0.9999982,1.8123882e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_16_176_3700_66.jpg,1.8359228e-07,5.16439e-07,1.4394741e-06,0.99963975,0.0003581259,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_170_1193_3556_64.jpg,5.523303e-08,3.1806732e-07,4.374454e-08,0.99998236,1.7305641e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_171_1197_1591_68.jpg,2.686787e-07,1.2515579e-05,4.1451774e-05,0.9998004,0.00014541445,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_172_1226_2276_84.jpg,1.3254575e-09,1.9675989e-08,2.0126386e-08,0.99999917,8.017627e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_173_1223_1038_82.jpg,6.8654333e-07,4.314458e-06,1.8167515e-06,0.99978405,0.00020915568,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_174_1230_3954_86.jpg,3.3985235e-11,1.1437854e-09,4.813585e-10,0.9999999,1.15424896e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_175_1243_2729_77.jpg,2.3489484e-08,1.6643677e-08,9.379307e-09,0.99999464,5.3190684e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_176_1240_253_73.jpg,1.0578897e-07,4.0312502e-06,2.5734255e-07,0.99678123,0.0032143628,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_177_1301_1387_138.jpg,7.098594e-09,2.5138156e-08,1.1361851e-06,0.99992704,7.1816685e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_178_1289_1165_93.jpg,3.1510902e-07,3.8083243e-05,5.679646e-06,0.999944,1.1930105e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_179_1291_1824_102.jpg,1.631613e-08,1.934126e-07,7.213058e-09,0.9999988,9.85098e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_17_219_2248_88.jpg,1.478212e-10,6.44432e-11,2.770402e-09,0.99999976,1.9355413e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_180_1331_3455_113.jpg,2.4307891e-09,6.0066294e-09,7.753462e-09,0.999995,5.00203e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_181_1290_3136_86.jpg,7.4130337e-09,2.8912268e-09,3.688016e-10,0.9999943,5.7581206e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_182_1267_3705_70.jpg,1.0933192e-09,1.7769966e-07,6.108257e-08,0.999997,2.7712415e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_183_1287_2887_81.jpg,5.280643e-10,1.9817847e-08,1.6046067e-09,1.0,3.9448445e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_184_1282_648_61.jpg,1.4775937e-06,4.765084e-06,8.396243e-06,0.9999455,3.9797276e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_185_1310_132_79.jpg,5.6641487e-09,1.3412188e-08,3.3510123e-08,0.9999999,8.9104525e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_186_1309_3603_62.jpg,2.1786295e-08,9.2131967e-07,2.7548825e-07,0.9999945,4.3230893e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_187_1321_508_66.jpg,3.7343284e-07,2.7854287e-07,1.1062814e-06,0.9999503,4.7887348e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_188_1324_1057_65.jpg,2.9651697e-09,4.746573e-07,3.6090448e-08,0.9999962,3.2977957e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_189_1321_2617_72.jpg,6.0990994e-09,4.7262765e-06,1.7980415e-07,0.9999906,4.5790034e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_18_187_3087_57.jpg,2.1139174e-07,4.8406284e-05,1.1619562e-06,0.99989104,5.9134218e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_190_1324_3012_75.jpg,4.7572843e-08,1.4855631e-06,3.4836603e-07,0.9999925,5.5714963e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_191_1329_736_64.jpg,5.5529114e-08,5.808035e-08,3.6514445e-09,0.9999671,3.2751606e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_192_1347_2091_95.jpg,2.4286735e-06,2.8580275e-06,3.0861502e-06,0.9999734,1.824358e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_193_1335_2513_74.jpg,4.5210884e-09,7.9943256e-08,4.2592325e-09,0.9999988,1.0351333e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_194_1331_2691_59.jpg,1.5519511e-07,2.005393e-06,1.1766756e-06,0.9999908,5.8345377e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_195_1341_3195_72.jpg,2.3762526e-07,1.5377652e-06,1.0581996e-06,0.9999677,2.9429259e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_196_1346_3331_73.jpg,4.50475e-08,4.3029434e-07,3.1546406e-07,0.99996185,3.727309e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_197_1342_3766_61.jpg,4.954646e-09,2.8046608e-07,9.22729e-07,0.9999962,2.5877957e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_198_1381_1901_71.jpg,3.376479e-07,1.6524382e-07,2.0928963e-08,0.9999933,6.156213e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_199_1395_3850_94.jpg,1.6852903e-08,8.000309e-07,2.2997642e-07,0.9999902,8.696483e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_19_244_187_99.jpg,1.878926e-08,2.3598645e-07,1.4209583e-07,0.9999995,1.165189e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_1_45_3546_67.jpg,8.143423e-09,1.7498724e-08,9.292434e-10,0.9999995,5.2439685e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_200_1392_1509_98.jpg,9.615413e-07,1.2516083e-06,1.6296502e-06,0.99981445,0.00018171222,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_201_1401_2891_74.jpg,4.802495e-08,1.0202018e-06,1.4606283e-07,0.99999833,5.131649e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_202_1406_1346_76.jpg,2.4754175e-07,6.785857e-07,8.307143e-07,0.9997993,0.00019897094,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_203_1399_3638_69.jpg,3.706778e-08,1.7060256e-07,7.2341635e-08,0.9997596,0.0002401475,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_204_1424_502_89.jpg,2.4514183e-08,9.286809e-08,1.5301958e-07,0.9999995,2.160428e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_205_1418_300_86.jpg,3.2202653e-08,1.3216628e-07,5.473443e-06,0.9996356,0.00035878504,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_206_1411_2109_82.jpg,1.3990727e-06,6.4648307e-06,5.2327785e-08,0.9999782,1.3957537e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_207_1429_2701_73.jpg,1.0919276e-06,1.3801181e-06,2.7650217e-06,0.99994934,4.5446664e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_208_1443_2483_106.jpg,9.248212e-07,1.8471427e-07,9.819199e-08,0.9987914,0.0012074483,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_209_1459_2600_64.jpg,6.0926544e-07,9.208144e-06,1.036823e-07,0.99998426,5.831779e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_20_203_3424_67.jpg,8.484879e-08,9.599081e-06,8.3692175e-06,0.9999764,5.543555e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_210_1498_175_95.jpg,3.3755927e-09,4.138911e-08,5.108843e-09,0.9999999,1.5204866e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_211_1468_3241_71.jpg,1.9860886e-07,1.6115843e-06,1.8693152e-06,0.9979547,0.0020415608,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_212_1470_1517_78.jpg,1.1267967e-08,5.3049785e-08,1.6663906e-08,0.9999982,1.7118664e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_213_1499_3335_70.jpg,3.4492524e-07,1.8273798e-06,6.9588094e-07,0.9997464,0.00025080223,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_214_1488_1324_75.jpg,5.18572e-08,1.0342071e-07,2.9522724e-08,0.9999987,1.1181395e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_215_1492_3005_83.jpg,1.4300539e-08,7.870158e-08,4.3743583e-08,0.9999987,1.2057684e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-26.jpg\grade_3_26_216_1490_1056_72.jpg,2.6712448e-09,3.091287e-07,3.6572175e-08,0.9999995,6.749554e-08,3
