sample_path,grade_p_0,grade_p_1,grade_p_2,grade_p_3,grade_p_4,sample_label
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_109_2031_1403_64.jpg,2.33763e-08,7.889837e-09,1.2375762e-07,1.4383664e-07,0.99999964,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_10_391_2111_198.jpg,3.6904737e-09,2.1439313e-09,3.2414378e-09,1.5389299e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_110_2056_229_81.jpg,5.5138026e-11,4.5283084e-09,8.658763e-10,2.4702693e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_111_2079_3408_106.jpg,3.254197e-10,4.0193724e-09,9.2940596e-08,5.8691265e-09,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_112_2098_1209_79.jpg,3.7669166e-09,4.3399617e-10,1.9700391e-10,6.312554e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_113_2103_700_88.jpg,2.6784013e-11,9.0133234e-11,5.0840673e-12,1.2102929e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_114_2126_338_71.jpg,5.03906e-11,7.2515496e-09,1.0736696e-08,5.0517974e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_115_2146_3986_81.jpg,2.8173436e-12,1.1317383e-10,3.8293612e-07,6.989821e-09,0.99999964,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_116_2159_2102_104.jpg,3.6651502e-07,2.0545124e-07,4.0848708e-08,0.00020830221,0.9997911,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_117_2131_3813_47.jpg,3.338042e-09,8.7481986e-08,1.5994435e-06,1.9025777e-07,0.9999981,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_118_2190_939_111.jpg,7.674484e-11,2.9835175e-12,3.302765e-10,4.7663367e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_119_2221_3518_131.jpg,4.1411453e-12,9.444274e-12,2.0117362e-10,9.763723e-10,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_11_320_1220_87.jpg,3.9994572e-07,4.952357e-07,3.0898967e-08,4.384218e-06,0.99999464,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_120_2179_2597_71.jpg,3.051213e-12,3.2235607e-11,8.681315e-11,1.29889814e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_121_2227_2302_85.jpg,2.9889498e-09,3.3928207e-09,4.3115424e-08,7.377309e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_122_2267_1834_91.jpg,2.500148e-10,1.16078995e-08,2.5281453e-08,1.869433e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_123_2317_2948_119.jpg,1.0547469e-08,8.8298734e-08,4.7984756e-08,7.1997324e-06,0.9999926,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_124_2336_2591_133.jpg,3.0400809e-09,2.0931126e-09,2.8223408e-08,1.7177867e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_125_2291_1276_75.jpg,1.0259191e-07,1.8825754e-07,2.9727926e-06,9.383435e-07,0.9999958,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_126_2339_508_161.jpg,1.4893288e-10,8.805726e-10,2.6229477e-10,7.146665e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_127_2361_3112_122.jpg,1.0424729e-08,2.6808715e-07,1.5572151e-06,3.3890203e-05,0.99996424,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_128_2343_3858_85.jpg,6.539754e-08,2.6465025e-07,1.3181955e-06,1.477602e-06,0.9999969,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_129_2402_1430_155.jpg,5.207275e-10,7.746966e-08,1.8874789e-07,4.3442515e-07,0.9999993,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_12_316_679_72.jpg,4.3042625e-08,7.351291e-09,2.4686203e-08,8.961772e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_130_2373_1227_66.jpg,1.1616051e-08,5.689901e-08,6.00342e-08,2.1741664e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_131_2433_3885_88.jpg,7.0473827e-10,2.6105316e-09,2.630345e-08,9.091031e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_132_2399_188_59.jpg,7.410581e-11,3.7760817e-09,1.7800582e-09,1.2550106e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_133_2434_1140_73.jpg,3.0033152e-07,3.1349867e-08,1.42749e-07,5.855726e-06,0.9999937,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_134_2434_2405_82.jpg,5.5730744e-08,2.384509e-07,8.101969e-09,3.3538875e-06,0.9999963,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_135_2455_770_73.jpg,1.13894004e-07,2.0937806e-07,7.1653096e-07,1.4497823e-06,0.9999975,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_136_2461_3404_79.jpg,1.3380835e-12,1.6670254e-09,4.1640655e-09,3.1723164e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_137_2449_3311_57.jpg,1.6865124e-12,1.03637845e-11,5.4852062e-08,4.2303802e-10,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_138_2513_2677_101.jpg,2.4847255e-10,4.9926535e-10,2.2494395e-09,4.400037e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_139_2537_374_97.jpg,4.0930667e-10,6.5737327e-10,1.457778e-10,2.0118655e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_13_419_905_121.jpg,2.0749015e-08,1.13754716e-07,2.3564905e-07,1.3557292e-06,0.99999833,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_140_2552_2929_84.jpg,1.5303689e-08,3.8419206e-08,8.27217e-07,3.7306825e-07,0.9999987,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_141_2558_1260_61.jpg,8.3767293e-10,2.1653829e-08,3.3724902e-08,7.9035243e-07,0.99999917,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_142_2547_3936_86.jpg,6.236323e-11,1.342287e-10,8.3150745e-08,1.3056759e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_143_2580_1437_125.jpg,1.4537768e-07,6.183161e-06,1.2410645e-05,1.1735278e-05,0.9999695,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_144_2598_2584_96.jpg,1.1645629e-11,1.1018817e-11,3.391362e-11,1.8574112e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_145_2568_1684_82.jpg,6.721035e-09,1.0791678e-09,8.9053637e-10,4.0547718e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_146_2653_3758_158.jpg,1.7978162e-11,5.439492e-11,5.4107052e-11,4.0141956e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_147_2622_3496_116.jpg,7.4983825e-11,4.467078e-09,4.2282716e-07,8.916447e-07,0.9999987,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_148_2628_501_80.jpg,7.018419e-11,1.0839574e-10,1.8786742e-10,8.019484e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_149_2706_852_125.jpg,2.4191824e-09,3.4477668e-10,7.901608e-11,1.1451093e-07,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_14_454_2241_86.jpg,5.8014158e-12,6.8265824e-11,1.1216669e-09,2.0798012e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_150_2700_2001_126.jpg,2.4905003e-08,2.308036e-09,1.1977885e-09,1.227837e-06,0.9999987,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_151_2759_3421_137.jpg,1.0222082e-11,9.686388e-11,6.397221e-11,2.2541091e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_152_2734_2445_92.jpg,1.7896896e-07,2.5199637e-07,1.4922453e-08,8.877851e-06,0.9999907,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_153_2763_413_110.jpg,3.3555665e-08,1.0938289e-06,3.024734e-07,6.144306e-06,0.9999924,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_154_2783_1333_87.jpg,2.0943132e-10,1.5426851e-08,9.168865e-09,3.4838115e-07,0.99999964,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_155_2793_730_107.jpg,1.0841405e-07,2.903342e-07,2.5380194e-07,1.5961409e-06,0.99999774,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_156_2852_1503_130.jpg,1.5704486e-10,3.1600556e-10,2.1825333e-09,9.422979e-10,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_157_2818_2272_70.jpg,1.2930038e-10,1.0009188e-09,1.0218751e-10,1.8896681e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_158_2861_3946_82.jpg,1.4945803e-08,9.75734e-09,5.798293e-09,1.7393701e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_159_2855_3134_111.jpg,9.946095e-09,3.5601424e-08,4.5962834e-06,2.3890318e-06,0.99999297,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_15_487_343_81.jpg,2.5454279e-08,1.0605458e-08,2.453425e-08,4.1640004e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_160_2831_2380_80.jpg,2.1901394e-09,9.406799e-10,1.5281415e-09,1.3821695e-07,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_161_2853_3712_71.jpg,3.8438414e-10,1.3186775e-09,3.3911725e-08,1.5027047e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_162_2864_1193_107.jpg,2.2694643e-11,3.4863726e-10,4.5176343e-10,1.0990145e-07,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_163_2870_2019_91.jpg,1.4353803e-10,4.93003e-10,3.3189881e-10,2.9293334e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_164_2891_1875_84.jpg,1.8052663e-08,2.903349e-08,4.248338e-08,1.2714203e-06,0.9999987,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_165_2916_764_115.jpg,3.890485e-11,9.706069e-10,7.2556294e-10,8.562939e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_166_2935_1659_77.jpg,5.2154903e-09,1.0243953e-08,2.8735452e-09,3.3812142e-07,0.99999964,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_167_3016_1844_65.jpg,3.6190495e-10,1.6720085e-09,1.4775581e-10,2.8568752e-07,0.99999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_168_3033_646_56.jpg,9.449815e-10,2.6419877e-10,4.3204766e-11,3.820544e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_16_502_1280_90.jpg,8.311429e-12,2.9747953e-12,1.3419378e-12,1.6550206e-10,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_17_521_3167_93.jpg,1.2164446e-08,2.9169487e-07,7.476459e-07,6.2107824e-07,0.99999833,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_18_564_144_90.jpg,5.799164e-08,6.4949752e-09,1.7139395e-07,1.0503334e-05,0.9999893,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_19_580_469_93.jpg,9.094239e-12,2.01682e-09,4.3917547e-11,1.0340521e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_1_88_1526_97.jpg,1.0110834e-06,5.6904234e-08,2.6664933e-08,1.5917025e-05,0.99998295,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_20_591_1561_98.jpg,3.737488e-08,2.389123e-09,1.1957964e-09,7.170456e-07,0.9999993,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_21_687_3207_254.jpg,7.989415e-11,3.5510133e-11,3.7350123e-11,2.307062e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_22_638_2459_145.jpg,3.1700072e-08,2.500297e-09,1.2063925e-09,3.7035345e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_23_667_193_91.jpg,1.7480295e-07,6.983644e-08,7.956367e-08,1.5717524e-06,0.9999981,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_24_645_3543_80.jpg,2.6413631e-09,7.210973e-07,5.0303413e-07,1.1723308e-06,0.9999976,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_25_670_1716_92.jpg,4.331308e-07,1.4944209e-07,5.8759287e-07,0.0009697818,0.99902904,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_26_657_655_84.jpg,1.0832664e-11,3.1477758e-11,9.323968e-10,1.1682938e-07,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_27_709_3916_88.jpg,5.938779e-10,1.4079456e-08,4.3108432e-07,2.929178e-07,0.9999993,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_28_757_981_133.jpg,3.7695966e-07,1.6883803e-08,3.270168e-08,1.0598852e-05,0.99998903,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_29_743_3614_88.jpg,9.892711e-10,8.3448903e-10,4.5348343e-09,1.9727487e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_2_158_2359_129.jpg,4.1479437e-12,4.3141132e-10,2.3339419e-12,1.366848e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_30_778_2815_101.jpg,1.4824816e-10,3.132142e-09,3.2694538e-09,5.196001e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_31_789_259_91.jpg,1.0394176e-10,1.615496e-09,5.1334702e-08,8.992404e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_32_767_552_75.jpg,2.6749385e-07,1.859562e-07,5.932763e-08,3.8793487e-06,0.9999956,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_33_796_2413_97.jpg,1.9504785e-07,7.070413e-08,8.134337e-07,9.813615e-07,0.999998,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_34_875_1597_98.jpg,8.3437085e-10,2.8442468e-09,3.5279202e-09,5.192012e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_35_842_3592_87.jpg,2.682058e-10,1.8395843e-10,1.6292205e-08,6.099506e-09,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_36_841_355_86.jpg,3.8689226e-08,1.8419195e-07,6.827013e-08,1.0616596e-05,0.99998903,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_37_942_2141_177.jpg,1.3723687e-07,1.3479608e-07,1.2861823e-06,3.0461606e-06,0.99999535,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_38_912_1863_111.jpg,8.189286e-11,2.2835242e-10,3.5163183e-09,4.7352358e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_39_912_1411_110.jpg,4.8289537e-09,3.409517e-10,3.853568e-10,1.7320177e-07,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_3_168_3690_142.jpg,1.482507e-10,2.7901598e-10,2.930507e-09,1.7210558e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_40_919_3859_91.jpg,3.4356865e-11,6.840789e-11,1.7104657e-08,4.4938076e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_41_915_3735_64.jpg,4.5250434e-10,8.154397e-10,6.498999e-09,1.782232e-06,0.9999982,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_42_952_1757_89.jpg,6.235296e-09,3.7217742e-09,5.9605285e-09,5.5898294e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_43_966_2558_73.jpg,4.3850742e-10,1.25675355e-08,2.1370269e-08,6.321403e-07,0.9999993,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_44_974_805_111.jpg,7.815394e-10,3.539822e-10,5.1792254e-10,2.2292936e-06,0.99999774,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_45_1004_3459_121.jpg,6.116441e-10,1.6298318e-09,8.1246027e-10,6.587007e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_46_991_1622_76.jpg,7.517154e-09,8.974318e-09,6.1722805e-10,6.244201e-07,0.9999994,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_47_1017_3277_97.jpg,3.1599154e-11,4.2309067e-09,1.3936073e-08,1.5381053e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_48_1001_2509_55.jpg,2.0061948e-07,4.6434584e-06,9.50555e-06,7.54079e-07,0.99998486,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_49_1002_410_64.jpg,8.8024734e-08,1.2807491e-08,4.685617e-08,4.524141e-07,0.9999994,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_4_153_1041_104.jpg,4.4882132e-08,6.127816e-07,1.9261243e-07,2.0428362e-05,0.99997866,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_50_1062_3095_107.jpg,7.772985e-09,1.6867855e-08,1.0139682e-08,3.578761e-07,0.99999964,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_51_1067_2485_63.jpg,1.6047662e-07,1.6180313e-07,4.682487e-07,5.713551e-06,0.99999344,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_52_1122_3768_70.jpg,3.6416434e-10,1.4539856e-09,3.890268e-08,4.0206378e-05,0.9999597,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_53_1158_1334_90.jpg,3.473119e-08,3.1366067e-08,2.7239514e-08,2.7701055e-06,0.99999714,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_54_1139_3992_92.jpg,1.9254396e-09,4.606836e-09,6.171792e-09,9.04273e-08,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_55_1184_884_101.jpg,1.910889e-09,3.1180875e-08,1.7583885e-07,1.8910451e-07,0.99999964,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_56_1221_2623_119.jpg,1.1950527e-11,1.1631938e-10,2.2350195e-09,2.0815285e-08,1.0,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_57_1218_3865_58.jpg,4.4968917e-09,3.5722215e-07,9.1319794e-07,1.0421049e-05,0.9999883,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_58_1290_359_143.jpg,5.9678214e-08,8.4303835e-09,1.6424584e-08,3.903972e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_59_1300_2302_147.jpg,4.5576636e-09,1.7204765e-09,1.1442207e-10,4.3445138e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_5_164_834_88.jpg,2.41862e-08,5.8193454e-08,5.8416285e-09,3.2917313e-07,0.9999995,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_60_1277_3316_111.jpg,5.08251e-10,1.3671109e-08,2.3144062e-07,1.3949477e-07,0.99999964,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_61_1284_2087_82.jpg,1.18716265e-07,4.1814573e-08,1.07059094e-07,2.660667e-05,0.9999732,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_62_1314_2427_75.jpg,5.59073e-10,6.2046874e-09,3.5129812e-09,1.0985283e-07,0.9999999,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_63_1330_3666_114.jpg,2.2403796e-11,5.849992e-11,1.8244564e-09,1.1585051e-06,0.9999988,4
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade4/Image4-17.jpg\grade_4_17_64_1346_3529_118.jpg,5.418864e-11,3.4664858e-11,2.825968e-11,1.2455005e-08,1.0,4
