sample_path,grade_p_0,grade_p_1,grade_p_2,grade_p_3,grade_p_4,sample_label
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_117_1135_3710_63.jpg,0.9999993,3.143943e-07,2.4978122e-09,7.446349e-08,2.3774383e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_118_1206_786_112.jpg,1.0,5.7128846e-10,2.3803072e-11,5.533985e-09,1.3110989e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_119_1172_2131_63.jpg,1.0,1.2471242e-08,2.5675737e-10,1.3040963e-08,3.824262e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_11_115_2274_72.jpg,0.9999999,1.6013573e-08,1.5890635e-10,5.0851123e-09,1.6138546e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_120_1192_2507_70.jpg,1.0,8.287751e-11,8.27055e-12,6.0147425e-09,2.2341936e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_121_1199_1738_72.jpg,1.0,1.8097762e-10,3.7597408e-12,5.56508e-10,1.3554353e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_122_1198_2686_68.jpg,0.9999994,3.623747e-07,2.114736e-10,7.96687e-08,1.6034555e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_123_1200_2221_59.jpg,0.99999917,1.385802e-07,1.7794195e-08,2.2073712e-08,6.579942e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_124_1221_59_91.jpg,0.999995,3.4435475e-06,2.6946956e-09,2.9950303e-07,1.1720841e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_125_1231_2025_97.jpg,1.0,7.937109e-10,1.6245325e-11,5.3001306e-09,1.4389124e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_126_1213_3860_79.jpg,0.9999933,2.3224875e-06,6.9088344e-08,1.3053307e-06,2.9760106e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_127_1210_3741_52.jpg,0.9999858,1.17198115e-05,6.046821e-08,1.3735688e-06,9.4693985e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_128_1220_2347_67.jpg,1.0,5.9257826e-10,3.6194835e-11,1.3529886e-09,2.5105539e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_129_1234_206_72.jpg,0.9999999,1.02608214e-10,5.4849045e-11,8.869481e-09,9.132376e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_12_157_2476_83.jpg,0.9999999,4.6910897e-09,4.0360176e-10,1.31124445e-08,1.00139914e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_130_1254_3310_84.jpg,0.9999999,2.783157e-08,8.7736046e-10,3.4867618e-08,1.10006525e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_131_1259_2843_69.jpg,0.9999988,1.0624575e-06,5.086901e-09,5.5807895e-08,1.6478049e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_132_1283_1427_78.jpg,1.0,1.9339097e-08,6.8319364e-11,9.346605e-09,1.7546995e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_133_1259_3658_68.jpg,0.999985,1.8024521e-07,3.7157484e-08,7.2596895e-06,7.55195e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_134_1266_1162_53.jpg,1.0,1.6428875e-09,3.3505858e-11,2.6165137e-09,2.5478432e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_135_1275_1652_74.jpg,1.0,7.290436e-10,7.730634e-11,7.551534e-09,1.5121378e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_136_1295_3460_84.jpg,0.99999964,6.8191173e-09,1.621864e-10,5.200275e-08,4.143276e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_137_1294_3914_76.jpg,0.9999981,3.2672922e-08,1.048402e-09,2.1342638e-07,1.7207557e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_138_1305_2138_65.jpg,0.9999906,4.9949576e-06,1.9636343e-06,6.192169e-07,1.8952248e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_139_1314_1779_72.jpg,1.0,3.9071395e-09,2.3669563e-11,2.4422477e-09,6.3530883e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_13_176_1722_97.jpg,0.9999999,5.850615e-10,5.4637083e-11,6.045038e-08,5.7567412e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_140_1326_2598_71.jpg,0.9999989,6.838928e-08,1.5067256e-09,1.904531e-07,7.2132997e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_141_1351_2755_71.jpg,1.0,9.51391e-10,2.7561653e-10,4.4770333e-11,4.08499e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_142_1357_280_71.jpg,0.9999999,1.2760942e-09,1.9241683e-10,4.469813e-08,1.0159726e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_143_1402_758_105.jpg,1.0,1.0479602e-09,3.395284e-11,1.3402881e-08,2.173868e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_144_1391_3893_75.jpg,0.99999654,6.028967e-08,8.989488e-09,1.8018414e-06,1.5196487e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_145_1403_3468_76.jpg,0.9999964,3.0745646e-06,2.3913831e-08,1.4546077e-07,3.9176442e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_146_1396_3647_70.jpg,0.9999999,7.281985e-10,1.2404246e-08,2.3162315e-10,1.048959e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_147_1415_3567_68.jpg,0.9999981,1.3810399e-06,7.3735213e-09,2.2537964e-08,5.202666e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_148_1406_1267_59.jpg,1.0,2.5508564e-09,2.029569e-10,4.2671493e-09,4.4204608e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_149_1430_3293_78.jpg,0.999977,2.1083408e-05,1.6588112e-08,1.092759e-06,8.666177e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_14_149_331_71.jpg,0.99999535,5.082728e-07,1.1165048e-09,4.32944e-07,3.7508528e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_150_1424_1067_63.jpg,0.99999976,1.2137829e-07,2.8732977e-10,2.763553e-08,6.452595e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_151_1423_136_50.jpg,0.99997723,2.009822e-05,4.8009724e-07,6.9151145e-07,1.4395042e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_152_1458_2261_89.jpg,0.99999094,8.266427e-07,7.0918613e-09,5.9395916e-06,2.2480274e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_153_1496_2467_93.jpg,0.99999726,1.4700414e-07,6.9862724e-09,8.1927914e-07,1.7540289e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_154_1470_2832_59.jpg,0.99999595,2.492374e-07,2.1481367e-07,1.4205731e-06,2.0886032e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_155_1478_1506_71.jpg,1.0,1.0188146e-09,7.840671e-11,1.4311227e-08,1.4164879e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_156_1501_2741_95.jpg,1.0,6.1560444e-11,2.11841e-11,2.2003698e-08,5.912554e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_157_1554_356_106.jpg,0.9999989,5.3138865e-07,8.4686347e-10,4.6305334e-07,1.1696773e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_158_1509_1943_48.jpg,0.99999094,4.6418354e-06,9.972522e-08,2.0786395e-06,2.2179102e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_159_1543_2102_81.jpg,1.0,1.3071693e-08,1.0989962e-10,4.1368516e-08,4.3547594e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_15_162_3674_102.jpg,0.99999917,1.3147772e-08,1.8450981e-08,5.7257253e-08,8.1832417e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_160_1569_1332_69.jpg,0.9999999,9.065383e-09,6.2085406e-11,9.656959e-08,3.0006955e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_161_1591_2930_67.jpg,0.99999785,5.385274e-07,6.366397e-08,1.6223757e-07,1.2869892e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_162_1605_3291_89.jpg,1.0,4.7804303e-09,6.9207834e-10,8.922013e-09,1.7185858e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_163_1608_3420_86.jpg,0.9999999,7.1398524e-08,9.075044e-11,4.8775055e-09,1.5219262e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_164_1640_3199_74.jpg,0.9999989,3.0608757e-07,1.6292871e-08,7.297211e-08,6.520994e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_165_1624_3708_48.jpg,0.9999908,9.462242e-07,3.6128963e-08,2.7579495e-06,5.48422e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_166_1639_961_70.jpg,0.99999917,1.635864e-08,8.633656e-10,1.2149246e-08,8.4299876e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_167_1643_1943_72.jpg,1.0,3.7535216e-08,1.7984071e-10,7.3298008e-09,1.6331999e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_168_1645_1293_59.jpg,1.0,4.1165456e-11,2.6472461e-12,3.4351444e-10,1.8909483e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_169_1676_4019_69.jpg,0.9999957,1.3470418e-06,5.5733658e-09,1.2769802e-07,2.8486597e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_16_142_3991_58.jpg,0.9999901,7.9072674e-07,4.2907285e-08,2.3244588e-06,6.7528395e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_170_1672_3745_58.jpg,0.9997849,0.00021223271,7.197831e-08,4.3023627e-07,2.3222801e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_171_1696_2007_53.jpg,0.99999976,3.6684924e-09,3.7456735e-09,1.22719195e-08,2.0599585e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_172_1722_2417_98.jpg,0.99999976,2.2486722e-07,1.3421386e-10,5.94501e-08,8.077787e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_173_1754_442_58.jpg,0.9999999,4.8686964e-08,9.487162e-10,3.052598e-08,1.6985773e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_174_1779_2926_89.jpg,0.9999999,1.1865689e-08,9.2192787e-10,2.9765946e-08,8.346044e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_175_1789_3901_65.jpg,0.99999964,4.0829107e-08,1.6312597e-08,9.459866e-08,2.8808194e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_176_1795_3656_69.jpg,0.9999999,2.911843e-08,7.327503e-10,1.8320858e-08,7.8742524e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_177_1807_2642_78.jpg,0.9999974,8.402438e-08,5.260082e-10,2.5243557e-07,2.320179e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_178_1782_1746_44.jpg,0.9999939,9.306355e-07,1.4140723e-07,1.4161895e-07,4.844671e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_179_1821_161_75.jpg,1.0,3.0616436e-11,2.5332572e-12,4.5130188e-10,4.360024e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_17_153_2662_58.jpg,0.99997795,2.967867e-08,2.148698e-09,1.839751e-06,2.0223864e-05,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_180_1866_1886_95.jpg,1.0,1.4898005e-10,4.0749995e-12,1.9168873e-09,2.5865594e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_181_1854_251_72.jpg,0.9999995,4.275965e-08,1.5272609e-09,1.282027e-07,3.650428e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_182_1880_773_75.jpg,1.0,1.6067037e-10,4.281006e-10,1.0221999e-08,1.7366233e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_183_1875_2137_66.jpg,0.9999999,1.9461344e-09,3.0907824e-10,7.426e-08,3.7403073e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_184_1893_2267_91.jpg,1.0,6.92049e-11,3.1369382e-12,9.621756e-11,3.1465548e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_185_1880_2964_56.jpg,0.9999672,2.1441454e-05,3.5144217e-07,3.3801134e-06,7.649036e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_186_1896_1439_69.jpg,1.0,6.008648e-11,1.8117741e-12,2.6632054e-11,9.989903e-11,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_187_1910_2413_71.jpg,1.0,4.4282475e-09,2.2329251e-11,1.8648803e-09,1.34725955e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_188_1912_640_56.jpg,1.0,8.025826e-11,6.4700995e-11,2.7375728e-09,1.6913898e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_189_1921_1714_69.jpg,1.0,3.116911e-08,4.4454815e-11,1.7176976e-08,1.2918763e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_18_179_2905_90.jpg,1.0,8.948549e-09,1.7417259e-11,4.9781598e-08,2.1532102e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_190_1927_2621_77.jpg,0.99999666,1.0620693e-06,2.9005962e-09,1.2954783e-06,9.921274e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_191_1980_3464_80.jpg,1.0,1.8847919e-08,3.3189249e-10,3.5674e-08,4.0740908e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_192_1956_3976_70.jpg,0.9999728,1.0223039e-06,3.694939e-08,2.6340632e-07,2.5839585e-05,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_193_1976_2559_77.jpg,0.9999995,6.680539e-10,2.7969292e-11,7.607757e-08,3.088685e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_194_1988_2402_67.jpg,1.0,2.919671e-10,1.17680345e-11,1.6979385e-08,1.7827603e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_195_2001_861_68.jpg,0.9999994,1.5945939e-07,1.1943561e-09,5.477519e-08,4.3944675e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_196_2000_528_58.jpg,0.9999999,9.633562e-11,1.2645501e-11,4.2037687e-08,1.5625317e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_197_2010_1551_73.jpg,1.0,2.2530591e-10,6.1964e-12,1.9361185e-10,6.336977e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_198_2047_3108_92.jpg,1.0,1.4188227e-10,3.371568e-11,1.3995021e-08,1.0418641e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_199_2032_3391_58.jpg,1.0,8.269632e-09,1.704154e-09,6.1732295e-09,5.4698144e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_19_163_2026_51.jpg,0.9999896,1.012881e-05,5.0315844e-08,1.7781911e-08,2.2177558e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_1_45_59_70.jpg,0.9999994,5.8077546e-07,3.6209538e-10,1.0283417e-08,9.122305e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_200_2040_2213_61.jpg,0.99999785,8.759262e-07,7.1359545e-09,7.547673e-07,6.213493e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_201_2039_634_69.jpg,0.9999969,4.3557364e-07,5.0476352e-08,4.6734064e-07,2.1058156e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_202_2051_3894_73.jpg,0.99999964,7.918621e-08,2.6782895e-10,1.6411246e-08,2.4082112e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_203_2044_4043_53.jpg,0.9991478,0.0008480453,7.5332923e-07,3.6970084e-07,3.1034451e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_204_2057_741_75.jpg,0.99999976,2.4331598e-07,2.87537e-10,6.6612165e-09,2.5139602e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_205_2070_420_80.jpg,1.0,8.949619e-10,6.769354e-10,8.072013e-09,5.887271e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_206_2076_1642_70.jpg,0.99999857,9.631911e-08,2.0540755e-08,4.6868533e-07,8.181902e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_207_2130_1876_89.jpg,0.9999989,6.5122316e-07,1.3877114e-09,1.09364564e-07,3.2721488e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_208_2160_2652_113.jpg,0.9999957,4.4453952e-07,3.3886354e-09,2.07772e-06,1.7727905e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_209_2122_629_73.jpg,0.9999999,2.0020765e-08,4.332419e-10,4.322832e-08,1.4600596e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_20_199_3333_91.jpg,0.99997973,1.6501024e-05,1.5344758e-08,1.1044743e-06,2.762146e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_210_2136_3631_77.jpg,0.99998736,8.240145e-06,5.842619e-08,1.0239848e-07,4.297552e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_211_2162_1425_76.jpg,1.0,1.0725397e-09,4.8843807e-11,1.5634209e-08,5.1092652e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_212_2187_3509_90.jpg,0.99999857,1.8556983e-07,6.200054e-09,2.7425404e-08,1.1477915e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_213_2190_1069_58.jpg,0.99999964,3.8552106e-08,8.602576e-10,1.4479614e-08,4.0034152e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_214_2236_413_70.jpg,0.9999968,2.9246544e-07,2.4925138e-09,2.0620703e-06,9.947917e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.13.jpg\grade_0_13_215_2271_3913_122.jpg,1.0,1.0974901e-10,6.983327e-11,2.7559107e-08,6.262627e-09,0
