sample_path,grade_p_0,grade_p_1,grade_p_2,grade_p_3,grade_p_4,sample_label
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_124_1473_4029_91.jpg,0.99989057,4.8155434e-06,0.00010466098,5.4991453e-08,3.204584e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_125_1515_36_58.jpg,0.99990475,8.85945e-05,6.7246556e-06,5.348932e-08,5.5707467e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_126_1539_333_71.jpg,0.999995,1.46466785e-08,4.9243913e-06,1.2327644e-07,3.5962031e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_127_1551_837_70.jpg,0.99930215,4.899593e-06,0.000691673,5.347445e-07,7.7673343e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_128_1572_3590_89.jpg,0.99999297,1.8696102e-06,5.1594816e-06,4.1793154e-08,2.2069996e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_129_1563_3444_75.jpg,0.99872977,0.0011541516,0.00011372462,1.93098e-06,4.2562098e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_12_238_1031_65.jpg,0.9998698,7.276628e-07,0.00012927495,1.8158211e-08,1.2676723e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_130_1559_3854_69.jpg,0.9999994,1.410991e-07,4.4812262e-07,1.060792e-09,6.3597225e-11,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_131_1604_1345_98.jpg,0.99999845,2.6824898e-09,1.5064829e-06,2.0025757e-10,8.32191e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_132_1564_2755_57.jpg,0.99975175,0.00023687229,1.1242562e-05,4.7472934e-08,9.104686e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_133_1584_2896_69.jpg,0.9999825,7.6118076e-06,9.584063e-06,3.2893277e-07,2.8685308e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_134_1598_517_77.jpg,0.9999863,2.3191058e-07,1.3525161e-05,1.09511955e-08,2.6443576e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_135_1588_1719_62.jpg,0.99999154,3.7128802e-09,8.437624e-06,3.3487972e-09,8.925818e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_136_1621_2708_81.jpg,0.9969971,0.0027609041,0.00014145422,9.200977e-05,8.500286e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_137_1658_1476_77.jpg,0.99956983,0.0003161904,0.00010114092,1.2508516e-05,2.11423e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_138_1661_242_76.jpg,0.9999995,1.5394113e-07,4.046729e-07,1.9510842e-09,2.6730884e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_139_1669_1712_76.jpg,0.9999999,9.275567e-09,1.1489982e-07,2.583401e-10,5.61756e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_13_235_3227_52.jpg,0.9999993,7.376967e-08,5.593327e-07,3.4663281e-09,1.5186102e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_140_1695_3625_70.jpg,0.99993634,6.7500746e-06,5.2477746e-05,4.331066e-06,8.7331046e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_141_1697_3701_55.jpg,0.9999906,7.941397e-06,1.3904361e-06,1.0749386e-08,1.905049e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_142_1737_2638_88.jpg,0.9999943,8.1508276e-08,5.6270087e-06,1.70152e-09,1.8855578e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_143_1724_3114_53.jpg,0.95928526,0.040669236,4.1923493e-05,2.3842304e-06,1.1709249e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_144_1726_3284_60.jpg,0.9855332,0.014431593,3.4998287e-05,2.0098804e-07,3.572485e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_145_1735_1396_69.jpg,0.9999974,1.2948412e-07,2.442422e-06,1.3060401e-07,3.029238e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_146_1763_2262_95.jpg,0.9999969,1.0053468e-06,1.609154e-06,5.765298e-07,2.268776e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_147_1743_3522_69.jpg,0.99978286,2.4178676e-06,0.00020952878,5.0466515e-06,2.7534225e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_148_1765_748_74.jpg,0.9999678,6.326071e-07,1.0212859e-05,2.1065991e-05,2.294129e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_149_1772_2829_48.jpg,0.9999975,1.4387813e-06,8.908847e-07,7.1506975e-08,1.11356705e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_14_304_169_115.jpg,0.999964,1.7830116e-05,1.787324e-05,2.8632806e-07,5.3193134e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_150_1800_3058_60.jpg,0.99999976,2.3525924e-08,2.1540508e-07,1.5096775e-10,3.968716e-11,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_151_1820_2118_71.jpg,0.9999963,2.7201488e-06,9.975539e-07,2.9812714e-08,1.0029262e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_152_1829_3606_72.jpg,0.9999994,4.65293e-09,6.26337e-07,1.0347652e-09,7.821596e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_153_1829_4008_75.jpg,0.99987435,7.993274e-05,4.541999e-05,1.5138977e-07,1.0474819e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_154_1838_1506_72.jpg,0.99474204,0.00011109325,0.005140438,5.9333106e-06,4.8676134e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_155_1862_3514_115.jpg,0.9982279,0.0011092309,0.00054529536,5.8152804e-05,5.9555536e-05,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_156_1838_1275_67.jpg,0.99999964,2.2653089e-10,3.500303e-07,1.0372948e-09,4.0647866e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_157_1866_2951_85.jpg,0.9988502,0.00011822721,0.00075847766,0.00026499663,7.9536185e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_158_1871_3794_70.jpg,0.99983513,2.5833711e-05,0.00013880726,1.7790742e-07,5.2631776e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_159_1898_560_71.jpg,0.99984026,0.00015560826,4.0043255e-06,3.8394294e-08,1.6976276e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_15_261_2085_52.jpg,0.9999919,2.0405832e-07,7.847689e-06,7.0025075e-10,7.0242845e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_160_1924_1973_64.jpg,0.9999378,3.39186e-05,2.788876e-05,2.683302e-07,7.980493e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_161_1984_2654_125.jpg,0.99998176,6.093305e-08,1.7993825e-05,1.1599994e-07,1.46030805e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_162_1952_1183_93.jpg,0.999979,8.539657e-06,1.2238422e-05,1.2363013e-07,1.229955e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_163_1958_3732_69.jpg,0.9999994,1.2845432e-07,5.0907437e-07,4.444689e-08,2.5821807e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_164_1977_211_80.jpg,0.99999344,1.4585834e-07,6.453601e-06,2.6257316e-08,2.2535453e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_165_1990_2183_54.jpg,0.9999924,1.1924789e-07,6.780274e-06,7.563765e-07,4.900934e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_166_2023_957_91.jpg,0.9993438,1.8236996e-09,0.00065621367,2.4846289e-08,5.174765e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_167_2011_298_72.jpg,0.9999944,1.953628e-06,3.6450851e-06,4.1505785e-09,2.0723977e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_168_2021_1314_76.jpg,1.0,3.513779e-09,2.803301e-08,1.1052269e-10,1.8267628e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_169_2086_1699_95.jpg,0.9998348,3.13286e-06,0.00016196356,2.0796927e-08,1.1279442e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_16_279_1479_85.jpg,0.9999999,9.215539e-09,6.335484e-08,1.4212725e-08,2.8097389e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_170_2063_443_59.jpg,0.9999968,5.3139942e-08,3.1949546e-06,5.4421263e-09,1.3204355e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_171_2081_3086_66.jpg,0.9954275,0.0038835634,0.00025360726,0.0004233476,1.203338e-05,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_172_2100_1442_94.jpg,0.99999976,2.314573e-08,2.7672837e-07,5.3167826e-10,1.25949026e-11,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_173_2093_2591_71.jpg,0.99979526,0.00016873611,3.294856e-05,1.0737616e-06,2.00853e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_174_2097_285_58.jpg,0.9999794,7.3293774e-07,1.9828321e-05,1.4240864e-07,1.6148846e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_175_2130_657_79.jpg,0.9999981,3.854828e-07,1.5651261e-06,1.0283934e-08,1.7039713e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_176_2140_967_73.jpg,0.9999938,3.2092764e-06,2.2898992e-06,7.4133635e-07,3.1486262e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_177_2149_2374_79.jpg,0.99765116,0.0012209251,0.0011045318,2.2122364e-05,1.3120818e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_178_2157_50_78.jpg,0.9997732,0.00014973374,7.642197e-05,5.375968e-07,6.431378e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_179_2190_3918_133.jpg,0.9995937,4.478635e-05,0.00035927037,2.0276323e-06,2.0424082e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_17_307_3799_82.jpg,0.9917127,0.00828584,1.4012596e-06,1.7169867e-08,1.8794035e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_180_2198_3502_117.jpg,0.99974436,2.5041334e-06,0.00025244284,3.4291793e-07,4.0102677e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_181_2186_3071_93.jpg,0.99999976,1.2514868e-08,2.4089303e-07,1.3406987e-09,3.8326256e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_182_2183_2578_75.jpg,0.99999297,2.017167e-06,4.985247e-06,1.132142e-08,5.2598206e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_183_2216_1255_90.jpg,0.9999924,1.3890766e-09,7.638586e-06,1.131619e-08,2.8406806e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_184_2213_3368_62.jpg,0.9999138,8.569992e-05,4.935743e-07,1.1391005e-08,4.158167e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_185_2220_2013_66.jpg,0.9999305,5.8435606e-05,1.0283225e-05,8.126678e-07,3.1007914e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_186_2227_3164_74.jpg,0.9999819,2.4281126e-06,1.5793683e-05,3.587375e-08,1.6226288e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_187_2235_143_77.jpg,0.9999999,6.275124e-08,4.4397257e-08,1.3098483e-10,1.561237e-11,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_188_2268_690_113.jpg,0.9999515,4.9301843e-07,4.787083e-05,1.7024065e-07,4.3467208e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_189_2230_833_65.jpg,0.9999994,1.2224241e-07,4.7460995e-07,2.3782118e-09,2.8389877e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_18_293_1290_66.jpg,0.9997055,1.1161271e-05,0.00025931446,2.3469789e-05,4.902653e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_190_2256_1650_108.jpg,0.9999995,3.4065483e-08,5.0836803e-07,7.853816e-09,1.7554466e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_191_2248_1822_72.jpg,0.9999758,2.1416645e-05,2.5352676e-06,2.019568e-07,1.4531503e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_192_2264_2814_71.jpg,0.9999993,1.1494314e-09,7.291214e-07,2.0805327e-10,2.0155025e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_193_2259_1381_60.jpg,0.9997509,2.3352486e-06,0.00024378204,2.808942e-06,3.5781696e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_194_2275_924_64.jpg,0.9999747,8.729277e-08,2.5118354e-05,3.3989615e-08,1.2071454e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_195_2282_1494_59.jpg,1.0,5.3947663e-10,4.4603937e-08,4.4793995e-11,9.8613395e-11,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_196_2283_2657_72.jpg,0.99999845,3.9425615e-07,8.5168585e-07,4.0151755e-07,2.1273786e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_197_2290_1085_72.jpg,0.9999895,2.301667e-07,7.137934e-06,2.8865395e-06,1.8960154e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_198_2298_87_65.jpg,0.9999602,6.9234466e-06,3.168807e-05,1.0622634e-06,1.596202e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_199_2305_2107_89.jpg,0.9952969,0.00015103936,0.0045193653,3.2366468e-05,3.1206628e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_19_317_3121_75.jpg,0.99990845,1.5313748e-05,7.6068e-05,8.260399e-08,9.502964e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_1_104_2001_131.jpg,0.9999833,1.9559907e-06,1.4637481e-05,5.997413e-09,9.118301e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_200_2322_3854_75.jpg,0.9999881,6.346228e-06,5.230211e-06,3.3666993e-07,3.8322976e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_201_2333_2441_76.jpg,0.9999616,1.3960461e-05,2.3618399e-05,6.803081e-07,1.117493e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_202_2334_499_71.jpg,0.99999046,4.628576e-06,4.7897747e-06,1.4508198e-07,1.5778692e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_203_2351_3340_84.jpg,0.99998796,6.390361e-08,1.1892075e-05,1.5509715e-09,4.6225512e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_204_2341_1956_63.jpg,0.9999628,1.5906558e-08,3.695021e-05,1.8736975e-07,3.313498e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_205_2345_3442_53.jpg,0.9999764,2.2168428e-05,1.3896448e-06,6.1741434e-09,8.592952e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_206_2349_2802_68.jpg,0.9956326,0.0037913912,0.00022608499,0.0003438098,5.9963118e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_207_2374_3639_92.jpg,0.99999404,4.537425e-07,4.9692844e-06,3.1552264e-07,1.0646427e-07,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_208_2384_3217_92.jpg,0.9998679,3.2495056e-05,9.3621595e-05,4.9429423e-06,1.1256394e-06,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_209_2399_597_105.jpg,0.99999785,3.6540527e-08,2.1317196e-06,3.898102e-09,3.0353298e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_20_321_3232_59.jpg,0.99999964,2.7551465e-07,1.7793805e-07,1.6670034e-08,3.7899467e-10,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_210_2438_171_85.jpg,0.9999821,1.0714436e-06,1.6766306e-05,1.9146214e-08,3.1711285e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_211_2440_3424_83.jpg,0.997417,0.00018455434,0.0022733274,0.00011204189,1.3151113e-05,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_212_2463_2228_71.jpg,0.9999695,5.587158e-07,2.9901366e-05,3.826422e-08,4.6331508e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_213_2458_1055_95.jpg,0.999984,3.6263015e-07,1.5503563e-05,1.05420945e-07,9.449255e-09,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_214_2441_1317_56.jpg,0.99998283,1.1947857e-08,1.721006e-05,1.078804e-08,4.9583544e-08,0
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade0/ImageN.08.jpg\grade_0_08_215_2446_809_57.jpg,0.9999888,3.1073594e-07,1.0811461e-05,1.1505276e-08,1.7494532e-08,0
