sample_path,grade_p_0,grade_p_1,grade_p_2,grade_p_3,grade_p_4,sample_label
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_133_733_1933_63.jpg,1.304535e-08,6.460412e-05,3.3258933e-05,0.9999014,7.7360676e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_134_735_3371_49.jpg,5.0868945e-08,5.0893696e-06,0.00031994376,0.9996747,2.3586908e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_135_776_970_79.jpg,4.3054231e-07,0.00014405315,0.007989207,0.99186605,2.597192e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_136_765_1522_71.jpg,1.1953382e-07,1.7152264e-06,0.00013516162,0.9998629,1.020504e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_137_776_2533_76.jpg,5.7760314e-08,4.0155883e-06,0.0059917034,0.99400383,3.2077727e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_138_776_3118_55.jpg,4.6080078e-07,1.6974635e-06,0.6150123,0.3849805,5.1190177e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_139_786_1644_64.jpg,5.2032614e-09,3.5233917e-08,5.5714168e-06,0.9999944,1.7609979e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_13_104_89_69.jpg,1.8274907e-09,1.6995891e-05,3.144246e-05,0.9999516,3.4221954e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_140_785_341_69.jpg,7.450863e-09,4.195014e-07,0.0027448495,0.99725467,1.4045963e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_141_793_2912_71.jpg,4.1826627e-08,2.3495147e-06,0.005545514,0.9944518,1.8816232e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_142_785_2809_53.jpg,2.4814858e-08,2.6702767e-07,0.034621615,0.96537757,4.2859244e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_143_789_769_58.jpg,2.8838826e-07,0.00016788502,0.01484692,0.98498476,1.0955989e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_144_799_457_46.jpg,3.189098e-10,4.157823e-09,1.6304337e-05,0.99998367,3.6286352e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_145_831_2681_77.jpg,1.4284474e-06,7.6152486e-05,0.939879,0.060042135,1.3350896e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_146_810_1034_57.jpg,7.698563e-09,3.817593e-06,7.078627e-05,0.9999254,7.949474e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_147_821_1143_70.jpg,9.465438e-09,1.7192615e-07,0.004603357,0.99539644,4.5225693e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_148_821_521_61.jpg,2.8066596e-08,4.1177967e-07,2.2927867e-05,0.99997663,7.9961575e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_149_828_1607_54.jpg,1.0941868e-08,2.6234025e-07,1.8730636e-05,0.99998105,1.2385312e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_14_117_908_78.jpg,4.3812626e-08,2.7263837e-05,0.5831749,0.41679043,7.375547e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_150_843_3009_66.jpg,1.3140065e-07,0.00018069497,0.00015120367,0.999668,1.7893042e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_151_892_1102_87.jpg,3.142614e-10,7.95449e-06,1.0765569e-06,0.99999094,1.7508714e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_152_855_457_53.jpg,5.3367843e-10,2.00049e-09,0.009484615,0.99051535,3.153239e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_153_866_2474_76.jpg,2.049103e-10,1.2689343e-09,2.2844613e-05,0.9999771,3.3634254e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_154_924_866_86.jpg,8.8051785e-08,1.51038985e-05,0.0005265787,0.99945813,9.921706e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_155_878_3615_76.jpg,5.345297e-07,3.6956105e-06,0.0040930854,0.9959027,3.6344762e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_156_879_1552_63.jpg,1.4537452e-08,9.4338355e-07,0.00011182069,0.9998872,5.036482e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_157_886_1985_53.jpg,1.7215878e-09,2.038223e-08,5.230461e-06,0.99999475,1.7393149e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_158_894_2214_78.jpg,3.984328e-08,1.9185296e-05,6.370665e-05,0.9999169,6.642817e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_159_883_1764_50.jpg,4.929329e-09,6.5422e-07,0.0034491252,0.9965501,7.654265e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_15_115_1189_60.jpg,2.2746542e-10,5.603889e-09,1.4133918e-06,0.99999857,3.871933e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_160_913_2738_78.jpg,1.9810017e-07,3.3181311e-06,0.069859006,0.93013567,1.8148527e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_161_889_3736_69.jpg,4.4896655e-09,3.307389e-07,0.011858888,0.98813987,8.99587e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_162_901_1645_57.jpg,5.0213302e-08,2.1299084e-07,0.0005698165,0.9994299,3.0988416e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_163_972_1386_96.jpg,8.3310816e-08,1.8893088e-05,0.39822623,0.6017534,1.3286757e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_164_914_1700_60.jpg,1.965341e-08,5.056811e-06,0.0019429547,0.99805176,2.5261906e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_165_919_571_66.jpg,7.45784e-09,1.0631364e-06,5.9634986e-06,0.99999297,4.3435855e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_166_926_1037_55.jpg,1.10912717e-10,4.6653823e-09,1.357586e-07,0.9999999,1.4900723e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_167_933_1961_56.jpg,1.4088282e-11,5.8804672e-09,1.8840119e-08,1.0,2.1569405e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_168_982_254_94.jpg,8.178525e-09,4.170332e-07,3.797697e-06,0.9999958,1.5583582e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_169_941_1819_61.jpg,4.5231676e-09,4.7001958e-08,3.7295733e-05,0.9999627,9.536358e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_16_122_313_54.jpg,1.2372882e-06,9.274862e-05,0.09491686,0.9049795,9.594338e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_170_979_3887_76.jpg,8.125413e-10,8.303839e-09,3.190947e-06,0.99999666,8.2901074e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_171_952_3676_62.jpg,1.1572958e-09,7.536782e-08,0.0002218688,0.999778,6.922356e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_172_990_327_76.jpg,5.8598623e-08,1.950063e-06,4.289165e-05,0.99995506,1.6894937e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_173_999_2292_79.jpg,1.1910359e-10,1.2925923e-08,1.4247694e-05,0.9999857,2.3561326e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_174_988_3086_83.jpg,4.4506734e-08,6.856419e-06,0.007293469,0.9926991,6.001148e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_175_991_530_91.jpg,3.8940318e-08,8.73695e-06,0.16680974,0.833179,2.4616782e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_176_976_3177_61.jpg,3.2885723e-08,9.258006e-06,0.010913473,0.98907685,3.296031e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_177_992_3622_61.jpg,2.7481192e-10,3.5360176e-07,0.003495105,0.99650455,4.3851415e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_178_981_710_61.jpg,5.505291e-07,0.00019041743,0.00013024558,0.9996786,2.1576616e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_179_986_1939_60.jpg,2.4093723e-07,7.930096e-06,0.00062254263,0.99936897,2.9946116e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_17_136_1114_66.jpg,1.689573e-10,5.5839437e-06,3.158179e-08,0.9999944,3.1623155e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_180_991_392_54.jpg,4.3119806e-09,4.319286e-07,0.005854027,0.9941454,1.1522859e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_181_1031_3782_91.jpg,2.3705606e-08,2.2878056e-07,0.00045744557,0.99954236,1.6952107e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_182_997_1802_56.jpg,5.337971e-10,2.3124465e-09,1.1127497e-05,0.9999889,1.4695327e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_183_1005_3959_63.jpg,9.305137e-09,4.8803463e-07,0.00014317225,0.99985635,3.184702e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_184_1022_636_77.jpg,2.0250758e-07,4.462032e-05,0.0045561343,0.99539906,5.4794263e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_185_1026_3716_64.jpg,8.6384055e-09,1.18754016e-07,1.5866543e-05,0.999984,5.511131e-10,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_186_1038_1489_60.jpg,1.4360943e-07,4.2428468e-07,0.005194931,0.99480444,1.7155562e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_187_1025_2504_68.jpg,6.4912797e-07,9.366223e-06,0.21138375,0.7886057,4.4930002e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_188_1038_1252_70.jpg,3.4196032e-07,2.3676173e-05,0.1261278,0.8738463,1.9179522e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_189_1044_1582_66.jpg,1.3260036e-07,9.384391e-06,0.00074882136,0.9992411,6.2908924e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_18_126_3211_54.jpg,2.1603568e-09,1.0974783e-07,0.00030297998,0.9996959,1.0133394e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_190_1047_2068_51.jpg,1.0831862e-09,3.3467433e-08,0.00010354222,0.9998963,6.027764e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_191_1048_3291_63.jpg,1.0965131e-08,5.1870506e-07,1.937766e-05,0.9999801,3.768847e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_192_1067_1693_74.jpg,8.965969e-08,9.613753e-06,0.00018022393,0.99981004,1.451245e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_193_1062_3405_61.jpg,2.4297997e-08,1.5657848e-06,0.0032545945,0.996743,8.4428376e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_194_1066_3659_64.jpg,3.6195513e-07,2.799238e-05,0.004909322,0.9950622,1.06287516e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_195_1087_106_88.jpg,4.4864996e-06,0.0003035139,0.077272326,0.92241955,7.828967e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_196_1095_1021_86.jpg,3.453465e-08,5.4636107e-06,0.0004288327,0.99956566,3.7490874e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_197_1094_2852_76.jpg,2.8951396e-08,7.7791174e-07,0.0067033656,0.9932949,1.0024505e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_198_1108_284_91.jpg,8.9741065e-10,1.2367643e-08,0.00014002607,0.9998599,1.3287784e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_199_1086_2408_53.jpg,1.3849333e-07,4.3079826e-06,0.0017176066,0.9982779,2.107493e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_19_149_2330_93.jpg,1.1317427e-06,3.4338464e-06,0.010976563,0.9890187,1.9403888e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_1_45_3321_60.jpg,6.7941534e-07,4.0211844e-06,0.13034995,0.8696422,3.15826e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_200_1095_1996_66.jpg,1.3304171e-06,4.137208e-05,0.002639386,0.99731785,7.286716e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_201_1100_3256_63.jpg,5.952013e-09,3.859821e-06,0.00019747118,0.9997986,1.0652816e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_202_1119_3844_76.jpg,1.4229867e-07,2.7630958e-06,0.0106935585,0.98930335,6.448484e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_203_1121_1909_62.jpg,7.1689936e-07,1.079542e-05,0.0023276273,0.9976609,3.6798845e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_204_1119_2344_67.jpg,1.9917438e-08,1.4170328e-06,0.00092676433,0.9990717,3.2291908e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_205_1128_1403_108.jpg,8.424378e-07,0.0006464042,0.0029080685,0.9964445,7.016564e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_206_1127_3158_68.jpg,1.06854834e-07,2.3243583e-06,0.020160578,0.9798369,6.6208116e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_207_1130_1825_67.jpg,2.6062996e-10,2.4469378e-08,8.081313e-05,0.9999192,3.138778e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_208_1155_2071_87.jpg,1.8674234e-08,3.4680106e-06,0.0024970642,0.9974993,8.8990106e-08,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_209_1163_422_71.jpg,2.854861e-08,1.4125103e-05,0.056011565,0.94397414,2.7587328e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_20_174_1854_95.jpg,6.664578e-06,0.00046859,0.020445598,0.97907627,2.934139e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_210_1146_4000_63.jpg,2.2427361e-10,7.7048234e-10,1.4640625e-05,0.99998534,1.9506843e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_211_1174_769_94.jpg,3.7691514e-10,4.4638245e-08,2.637476e-05,0.99997354,7.2367707e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_212_1207_3464_90.jpg,1.12322574e-07,2.7758912e-05,0.0057219467,0.99424994,2.8510573e-07,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_213_1169_1753_67.jpg,1.3886275e-07,1.1554401e-06,0.00030593746,0.9996928,8.955275e-09,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_214_1178_2813_78.jpg,5.6299704e-08,2.877612e-06,0.027346324,0.972649,1.7772195e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_215_1171_1351_62.jpg,6.10589e-07,0.0006859023,0.0014473138,0.99784696,1.9212048e-05,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_216_1190_2514_62.jpg,2.3280833e-07,6.1589844e-06,0.165701,0.83428913,3.4343097e-06,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_217_1200_2418_58.jpg,7.723493e-12,3.450206e-10,5.5769544e-07,0.9999994,7.640769e-11,3
D:/jupyter-notebook/LiverCancer/Image_Nuclei/images/grade3/Image3-37.jpg\grade_3_37_218_1217_2904_63.jpg,1.2791108e-08,4.6518935e-06,0.00010674599,0.99988854,1.9876888e-08,3
